"","VEG_CODE","VEG_TYPE","REGIO","SOIL","TROFIE","ZUURGRAAD","GHG_MIN","GHG_MAX","GLG_MIN","GLG_MAX","MANAGEMENT","INUNDATIE","NAT_SCORE","OPM1","OPM2","OPM3","OPM4"
"442",8,"Filipendulion",0,20000,2,1,45,-31,172,42,1,0,1,"aanvulling zuurgraad",NA,"GHG_max zoals L1",NA
"443",8,"Filipendulion",0,20000,3,1,45,-31,172,42,1,0,1,"aanvulling zuurgraad",NA,"GHG_max zoals L1",NA
"444",8,"Filipendulion",0,30000,4,1,45,-31,172,42,1,0,1,"aanvulling zuurgraad","GXG op basis van K1","GHG_max zoals L1",NA
"445",8,"Filipendulion",0,30000,2,1,45,-31,172,42,1,0,1,"aanvulling zuurgraad","GXG op basis van K1","GHG_max zoals L1",NA
"446",8,"Filipendulion",0,30000,3,1,45,-31,172,42,1,0,1,"aanvulling zuurgraad","GXG op basis van K1","GHG_max zoals L1",NA
"447",8,"Filipendulion",0,30000,4,2,45,-31,172,42,1,0,1,"aanvulling zuurgraad","GXG op basis van K1","GHG_max zoals L1",NA
"448",8,"Filipendulion",0,30000,2,2,45,-31,172,42,1,0,1,"aanvulling zuurgraad","GXG op basis van K1","GHG_max zoals L1",NA
"449",8,"Filipendulion",0,30000,3,2,45,-31,172,42,1,0,1,"aanvulling zuurgraad","GXG op basis van K1","GHG_max zoals L1",NA
"450",8,"Filipendulion",0,140000,4,1,80,-31,170,21,1,0,1,"origineel versie 11","nieuwe GXG grenzen na correcties in de databank, versie 11",NA,NA
"451",8,"Filipendulion",0,140000,4,2,80,-31,170,21,1,0,1,"origineel versie 11","nieuwe GXG grenzen na correcties in de databank, versie 11",NA,NA
"452",8,"Filipendulion",0,140000,2,1,80,-31,170,21,1,0,1,"origineel versie 11","nieuwe GXG grenzen na correcties in de databank, versie 11",NA,NA
"453",8,"Filipendulion",0,140000,2,2,80,-31,170,21,1,0,1,"origineel versie 11","nieuwe GXG grenzen na correcties in de databank, versie 11",NA,NA
"454",8,"Filipendulion",0,140000,3,1,80,-31,170,21,1,0,1,"origineel versie 11","nieuwe GXG grenzen na correcties in de databank, versie 11",NA,NA
"455",8,"Filipendulion",0,140000,3,2,80,-31,170,21,1,0,1,"origineel versie 11","nieuwe GXG grenzen na correcties in de databank, versie 11",NA,NA
"456",8,"Filipendulion",0,140000,4,3,80,-31,170,21,1,0,1,"aanvulling zuurgraad","nieuwe GXG grenzen na correcties in de databank, versie 11",NA,NA
"457",8,"Filipendulion",0,140000,2,3,80,-31,170,21,1,0,1,"aanvulling zuurgraad","nieuwe GXG grenzen na correcties in de databank, versie 11",NA,NA
"458",8,"Filipendulion",0,140000,3,3,80,-31,170,21,1,0,1,"aanvulling zuurgraad","nieuwe GXG grenzen na correcties in de databank, versie 11",NA,NA
"459",8,"Filipendulion",0,150000,4,1,80,-31,170,21,1,0,1,"aanvulling zuurgraad","GXG op basis van L1",NA,NA
"460",8,"Filipendulion",0,150000,2,1,80,-31,170,21,1,0,1,"aanvulling zuurgraad","GXG op basis van L1",NA,NA
"461",8,"Filipendulion",0,150000,3,1,80,-31,170,21,1,0,1,"aanvulling zuurgraad","GXG op basis van L1",NA,NA
"462",8,"Filipendulion",0,150000,4,2,80,-31,170,21,1,0,1,"aanvulling zuurgraad","GXG op basis van L1",NA,NA
"463",8,"Filipendulion",0,150000,2,2,80,-31,170,21,1,0,1,"aanvulling zuurgraad","GXG op basis van L1",NA,NA
"464",8,"Filipendulion",0,150000,3,2,80,-31,170,21,1,0,1,"aanvulling zuurgraad","GXG op basis van L1",NA,NA
"465",8,"Filipendulion",0,80000,4,1,36,-35,87,-20,1,0,1,"origineel","bovengrens volgens ZV",NA,NA
"466",8,"Filipendulion",0,80000,2,1,36,-35,87,-20,1,0,1,"origineel","bovengrens volgens ZV",NA,NA
"467",8,"Filipendulion",0,80000,3,1,36,-35,87,-20,1,0,1,"origineel","bovengrens volgens ZV",NA,NA
"468",8,"Filipendulion",0,80000,4,2,36,-35,87,-20,1,0,1,"aanvulling zuurgraad","bovengrens volgens ZV",NA,NA
"469",8,"Filipendulion",0,80000,2,2,36,-35,87,-20,1,0,1,"aanvulling zuurgraad","bovengrens volgens ZV",NA,NA
"470",8,"Filipendulion",0,80000,3,2,36,-35,87,-20,1,0,1,"aanvulling zuurgraad","bovengrens volgens ZV",NA,NA
"471",8,"Filipendulion",0,130000,4,1,46,-35,109,-20,1,0,1,"origineel versie 11",NA,NA,NA
"472",8,"Filipendulion",0,130000,4,2,46,-35,109,-20,1,0,1,"origineel versie 11",NA,NA,NA
"473",8,"Filipendulion",0,130000,2,1,46,-35,109,-20,1,0,1,"origineel versie 11",NA,NA,NA
"474",8,"Filipendulion",0,130000,2,2,46,-35,109,-20,1,0,1,"origineel versie 11",NA,NA,NA
"475",8,"Filipendulion",0,130000,3,1,46,-35,109,-20,1,0,1,"origineel versie 11",NA,NA,NA
"476",8,"Filipendulion",0,130000,3,2,46,-35,109,-20,1,0,1,"origineel versie 11",NA,NA,NA
"477",8,"Filipendulion",0,20000,4,3,45,-31,172,42,1,2,1,"origineel",NA,"GHG_max zoals L1",NA
"478",8,"Filipendulion",0,20000,2,3,45,-31,172,42,1,2,1,"origineel",NA,"GHG_max zoals L1",NA
"479",8,"Filipendulion",0,20000,3,3,45,-31,172,42,1,2,1,"origineel",NA,"GHG_max zoals L1",NA
"480",8,"Filipendulion",0,20000,4,2,45,-31,172,42,1,2,1,"aanvulling zuurgraad",NA,"GHG_max zoals L1",NA
"481",8,"Filipendulion",0,20000,2,2,45,-31,172,42,1,2,1,"aanvulling zuurgraad",NA,"GHG_max zoals L1",NA
"482",8,"Filipendulion",0,20000,3,2,45,-31,172,42,1,2,1,"aanvulling zuurgraad",NA,"GHG_max zoals L1",NA
"483",8,"Filipendulion",0,20000,4,1,45,-31,172,42,1,2,1,"aanvulling zuurgraad",NA,"GHG_max zoals L1",NA
"484",8,"Filipendulion",0,20000,2,1,45,-31,172,42,1,2,1,"aanvulling zuurgraad",NA,"GHG_max zoals L1",NA
"485",8,"Filipendulion",0,20000,3,1,45,-31,172,42,1,2,1,"aanvulling zuurgraad",NA,"GHG_max zoals L1",NA
"486",8,"Filipendulion",0,30000,4,1,45,-31,172,42,1,2,1,"aanvulling zuurgraad","GXG op basis van K1","GHG_max zoals L1",NA
"487",8,"Filipendulion",0,30000,2,1,45,-31,172,42,1,2,1,"aanvulling zuurgraad","GXG op basis van K1","GHG_max zoals L1",NA
"488",8,"Filipendulion",0,30000,3,1,45,-31,172,42,1,2,1,"aanvulling zuurgraad","GXG op basis van K1","GHG_max zoals L1",NA
"489",8,"Filipendulion",0,30000,4,2,45,-31,172,42,1,2,1,"aanvulling zuurgraad","GXG op basis van K1","GHG_max zoals L1",NA
"490",8,"Filipendulion",0,30000,2,2,45,-31,172,42,1,2,1,"aanvulling zuurgraad","GXG op basis van K1","GHG_max zoals L1",NA
"491",8,"Filipendulion",0,30000,3,2,45,-31,172,42,1,2,1,"aanvulling zuurgraad","GXG op basis van K1","GHG_max zoals L1",NA
"492",8,"Filipendulion",0,140000,4,1,80,-31,170,21,1,2,1,"origineel versie 11","nieuwe GXG grenzen na correcties in de databank, versie 11",NA,NA
"493",8,"Filipendulion",0,140000,4,2,80,-31,170,21,1,2,1,"origineel versie 11","nieuwe GXG grenzen na correcties in de databank, versie 11",NA,NA
"494",8,"Filipendulion",0,140000,2,1,80,-31,170,21,1,2,1,"origineel versie 11","nieuwe GXG grenzen na correcties in de databank, versie 11",NA,NA
"495",8,"Filipendulion",0,140000,2,2,80,-31,170,21,1,2,1,"origineel versie 11","nieuwe GXG grenzen na correcties in de databank, versie 11",NA,NA
"496",8,"Filipendulion",0,140000,3,1,80,-31,170,21,1,2,1,"origineel versie 11","nieuwe GXG grenzen na correcties in de databank, versie 11",NA,NA
"497",8,"Filipendulion",0,140000,3,2,80,-31,170,21,1,2,1,"origineel versie 11","nieuwe GXG grenzen na correcties in de databank, versie 11",NA,NA
"498",8,"Filipendulion",0,140000,4,3,80,-31,170,21,1,2,1,"aanvulling zuurgraad","nieuwe GXG grenzen na correcties in de databank, versie 11",NA,NA
"499",8,"Filipendulion",0,140000,2,3,80,-31,170,21,1,2,1,"aanvulling zuurgraad","nieuwe GXG grenzen na correcties in de databank, versie 11",NA,NA
"500",8,"Filipendulion",0,140000,3,3,80,-31,170,21,1,2,1,"aanvulling zuurgraad","nieuwe GXG grenzen na correcties in de databank, versie 11",NA,NA
"501",8,"Filipendulion",0,150000,4,1,80,-31,170,21,1,2,1,"aanvulling zuurgraad","GXG op basis van L1",NA,NA
"502",8,"Filipendulion",0,150000,2,1,80,-31,170,21,1,2,1,"aanvulling zuurgraad","GXG op basis van L1",NA,NA
"503",8,"Filipendulion",0,150000,3,1,80,-31,170,21,1,2,1,"aanvulling zuurgraad","GXG op basis van L1",NA,NA
"504",8,"Filipendulion",0,150000,4,2,80,-31,170,21,1,2,1,"aanvulling zuurgraad","GXG op basis van L1",NA,NA
"505",8,"Filipendulion",0,150000,2,2,80,-31,170,21,1,2,1,"aanvulling zuurgraad","GXG op basis van L1",NA,NA
"506",8,"Filipendulion",0,150000,3,2,80,-31,170,21,1,2,1,"aanvulling zuurgraad","GXG op basis van L1",NA,NA
"507",8,"Filipendulion",0,80000,4,1,36,-35,87,-20,1,2,1,"origineel","bovengrens volgens ZV",NA,NA
"508",8,"Filipendulion",0,80000,2,1,36,-35,87,-20,1,2,1,"origineel","bovengrens volgens ZV",NA,NA
"509",8,"Filipendulion",0,80000,3,1,36,-35,87,-20,1,2,1,"origineel","bovengrens volgens ZV",NA,NA
"510",8,"Filipendulion",0,80000,4,2,36,-35,87,-20,1,2,1,"aanvulling zuurgraad","bovengrens volgens ZV",NA,NA
"511",8,"Filipendulion",0,80000,2,2,36,-35,87,-20,1,2,1,"aanvulling zuurgraad","bovengrens volgens ZV",NA,NA
"512",8,"Filipendulion",0,80000,3,2,36,-35,87,-20,1,2,1,"aanvulling zuurgraad","bovengrens volgens ZV",NA,NA
"513",8,"Filipendulion",0,130000,4,1,46,-35,109,-20,1,2,1,"origineel versie 11",NA,NA,NA
"514",8,"Filipendulion",0,130000,4,2,46,-35,109,-20,1,2,1,"origineel versie 11",NA,NA,NA
"515",8,"Filipendulion",0,130000,2,1,46,-35,109,-20,1,2,1,"origineel versie 11",NA,NA,NA
"516",8,"Filipendulion",0,130000,2,2,46,-35,109,-20,1,2,1,"origineel versie 11",NA,NA,NA
"517",8,"Filipendulion",0,130000,3,1,46,-35,109,-20,1,2,1,"origineel versie 11",NA,NA,NA
"518",8,"Filipendulion",0,130000,3,2,46,-35,109,-20,1,2,1,"origineel versie 11",NA,NA,NA
"519",9,"Galio - Alliarion",0,20000,4,1,76,14,157,30,1,2,1,"aanvulling zuurgraad","K1 en L1 afgestemd",NA,"komt ruimer voor, vandaar ook deze uitbreidingen"
"520",9,"Galio - Alliarion",0,20000,5,1,76,14,157,30,1,2,1,"aanvulling zuurgraad","K1 en L1 afgestemd",NA,"komt ruimer voor, vandaar ook deze uitbreidingen"
"521",9,"Galio - Alliarion",0,20000,3,1,76,14,157,30,1,2,1,"aanvulling zuurgraad","K1 en L1 afgestemd","uitbreiding trofie","komt ruimer voor, vandaar ook deze uitbreidingen"
"522",9,"Galio - Alliarion",0,20000,4,2,76,14,157,30,1,2,1,"aanvulling zuurgraad","K1 en L1 afgestemd",NA,"komt ruimer voor, vandaar ook deze uitbreidingen"
"523",9,"Galio - Alliarion",0,20000,5,2,76,14,157,30,1,2,1,"aanvulling zuurgraad","K1 en L1 afgestemd",NA,"komt ruimer voor, vandaar ook deze uitbreidingen"
"524",9,"Galio - Alliarion",0,20000,3,2,76,14,157,30,1,2,1,"aanvulling zuurgraad","K1 en L1 afgestemd","uitbreiding trofie","komt ruimer voor, vandaar ook deze uitbreidingen"
"525",9,"Galio - Alliarion",0,20000,4,3,76,14,157,30,1,2,1,"aanvulling zuurgraad","K1 en L1 afgestemd",NA,"komt ruimer voor, vandaar ook deze uitbreidingen"
"526",9,"Galio - Alliarion",0,20000,5,3,76,14,157,30,1,2,1,"aanvulling zuurgraad","K1 en L1 afgestemd",NA,"komt ruimer voor, vandaar ook deze uitbreidingen"
"527",9,"Galio - Alliarion",0,20000,3,3,76,14,157,30,1,2,1,"aanvulling zuurgraad","K1 en L1 afgestemd","uitbreiding trofie","komt ruimer voor, vandaar ook deze uitbreidingen"
"528",9,"Galio - Alliarion",0,140000,4,1,76,14,157,30,1,2,1,"aanvulling zuurgraad","K1 en L1 afgestemd",NA,"komt ruimer voor, vandaar ook deze uitbreidingen"
"529",9,"Galio - Alliarion",0,140000,5,1,76,14,157,30,1,2,1,"aanvulling zuurgraad","K1 en L1 afgestemd",NA,"komt ruimer voor, vandaar ook deze uitbreidingen"
"530",9,"Galio - Alliarion",0,140000,3,1,76,14,157,30,1,2,1,"aanvulling zuurgraad","K1 en L1 afgestemd","uitbreiding trofie","komt ruimer voor, vandaar ook deze uitbreidingen"
"531",9,"Galio - Alliarion",0,140000,4,2,76,14,157,30,1,2,1,"aanvulling zuurgraad","K1 en L1 afgestemd",NA,"komt ruimer voor, vandaar ook deze uitbreidingen"
"532",9,"Galio - Alliarion",0,140000,5,2,76,14,157,30,1,2,1,"aanvulling zuurgraad","K1 en L1 afgestemd",NA,"komt ruimer voor, vandaar ook deze uitbreidingen"
"533",9,"Galio - Alliarion",0,140000,3,2,76,14,157,30,1,2,1,"aanvulling zuurgraad","K1 en L1 afgestemd","uitbreiding trofie","komt ruimer voor, vandaar ook deze uitbreidingen"
"534",9,"Galio - Alliarion",0,140000,4,3,76,14,157,30,1,2,1,"aanvulling zuurgraad","K1 en L1 afgestemd",NA,"komt ruimer voor, vandaar ook deze uitbreidingen"
"535",9,"Galio - Alliarion",0,140000,5,3,76,14,157,30,1,2,1,"aanvulling zuurgraad","K1 en L1 afgestemd",NA,"komt ruimer voor, vandaar ook deze uitbreidingen"
"536",9,"Galio - Alliarion",0,140000,3,3,76,14,157,30,1,2,1,"aanvulling zuurgraad","K1 en L1 afgestemd","uitbreiding trofie","komt ruimer voor, vandaar ook deze uitbreidingen"
"537",9,"Galio - Alliarion",0,110000,4,1,124,50,160,50,1,2,1,"origineel","GHG_max en GLG_max aangepast, vermits te kleine range, geen bron",NA,"komt ruimer voor, vandaar ook deze uitbreidingen"
"538",9,"Galio - Alliarion",0,110000,5,1,124,50,160,50,1,2,1,"origineel","GHG_max en GLG_max aangepast, vermits te kleine range, geen bron",NA,"komt ruimer voor, vandaar ook deze uitbreidingen"
"539",9,"Galio - Alliarion",0,110000,3,1,124,50,160,50,1,2,1,"uitbreiding ME","GHG_max en GLG_max aangepast, vermits te kleine range, geen bron",NA,"komt ruimer voor, vandaar ook deze uitbreidingen"
"540",9,"Galio - Alliarion",0,130000,4,1,124,50,160,50,1,2,1,"uitbreiding met bodemcode ZV","GHG_max en GLG_max aangepast, vermits te kleine range, geen bron",NA,"komt ruimer voor, vandaar ook deze uitbreidingen"
"541",9,"Galio - Alliarion",0,130000,5,1,124,50,160,50,1,2,1,"uitbreiding met bodemcode ZV","GHG_max en GLG_max aangepast, vermits te kleine range, geen bron",NA,"komt ruimer voor, vandaar ook deze uitbreidingen"
"542",9,"Galio - Alliarion",0,130000,3,1,124,50,160,50,1,2,1,"uitbreiding met bodemcode ZV","GHG_max en GLG_max aangepast, vermits te kleine range, geen bron",NA,"komt ruimer voor, vandaar ook deze uitbreidingen"
"543",9,"Galio - Alliarion",0,130000,4,2,124,50,160,50,1,2,1,"uitbreiding met bodemcode ZV","GHG_max en GLG_max aangepast, vermits te kleine range, geen bron",NA,"komt ruimer voor, vandaar ook deze uitbreidingen"
"544",9,"Galio - Alliarion",0,130000,5,2,124,50,160,50,1,2,1,"uitbreiding met bodemcode ZV","GHG_max en GLG_max aangepast, vermits te kleine range, geen bron",NA,"komt ruimer voor, vandaar ook deze uitbreidingen"
"545",9,"Galio - Alliarion",0,130000,3,2,124,50,160,50,1,2,1,"uitbreiding met bodemcode ZV","GHG_max en GLG_max aangepast, vermits te kleine range, geen bron",NA,"komt ruimer voor, vandaar ook deze uitbreidingen"
"546",10,"RG Phalaris arundinacea-[Convolvulo-Filipend",0,20000,4,3,36,-3,178,88,1,1,1,"origineel",NA,NA,"verstoord, ecologische range is daardoor moeilijker te o"
"547",10,"RG Phalaris arundinacea-[Convolvulo-Filipend",0,20000,5,3,36,-3,178,88,1,1,1,"origineel",NA,NA,"verstoord"
"548",10,"RG Phalaris arundinacea-[Convolvulo-Filipend",0,20000,4,2,36,-3,178,88,1,1,1,"aanvulling zuurgraad",NA,NA,"verstoord"
"549",10,"RG Phalaris arundinacea-[Convolvulo-Filipend",0,20000,5,2,36,-3,178,88,1,1,1,"aanvulling zuurgraad",NA,NA,"verstoord"
"550",10,"RG Phalaris arundinacea-[Convolvulo-Filipend",0,30000,4,3,36,-2,99,31,1,1,1,"origineel",NA,NA,"verstoord"
"551",10,"RG Phalaris arundinacea-[Convolvulo-Filipend",0,30000,4,2,36,-2,99,31,1,1,1,"origineel",NA,NA,"verstoord"
"552",10,"RG Phalaris arundinacea-[Convolvulo-Filipend",0,30000,5,3,36,-2,99,31,1,1,1,"origineel",NA,NA,"verstoord"
"553",10,"RG Phalaris arundinacea-[Convolvulo-Filipend",0,30000,5,2,36,-2,99,31,1,1,1,"origineel",NA,NA,"verstoord"
"554",10,"RG Phalaris arundinacea-[Convolvulo-Filipend",0,20000,4,3,36,-3,178,88,1,2,1,"origineel",NA,NA,"verstoord, ecologische range is daardoor moeilijker te o"
"555",10,"RG Phalaris arundinacea-[Convolvulo-Filipend",0,20000,5,3,36,-3,178,88,1,2,1,"origineel",NA,NA,"verstoord"
"556",10,"RG Phalaris arundinacea-[Convolvulo-Filipend",0,20000,4,2,36,-3,178,88,1,2,1,"aanvulling zuurgraad",NA,NA,"verstoord"
"557",10,"RG Phalaris arundinacea-[Convolvulo-Filipend",0,20000,5,2,36,-3,178,88,1,2,1,"aanvulling zuurgraad",NA,NA,"verstoord"
"558",10,"RG Phalaris arundinacea-[Convolvulo-Filipend",0,30000,4,3,36,-2,99,31,1,2,1,"origineel",NA,NA,"verstoord"
"559",10,"RG Phalaris arundinacea-[Convolvulo-Filipend",0,30000,4,2,36,-2,99,31,1,2,1,"origineel",NA,NA,"verstoord"
"560",10,"RG Phalaris arundinacea-[Convolvulo-Filipend",0,30000,5,3,36,-2,99,31,1,2,1,"origineel",NA,NA,"verstoord"
"561",10,"RG Phalaris arundinacea-[Convolvulo-Filipend",0,30000,5,2,36,-2,99,31,1,2,1,"origineel",NA,NA,"verstoord"
"562",10,"RG Phalaris arundinacea-[Convolvulo-Filipend",0,20000,4,3,36,-3,178,88,3,1,1,"origineel",NA,NA,"verstoord, ecologische range is daardoor moeilijker te o"
"563",10,"RG Phalaris arundinacea-[Convolvulo-Filipend",0,20000,5,3,36,-3,178,88,3,1,1,"origineel",NA,NA,"verstoord"
"564",10,"RG Phalaris arundinacea-[Convolvulo-Filipend",0,20000,4,2,36,-3,178,88,3,1,1,"aanvulling zuurgraad",NA,NA,"verstoord"
"565",10,"RG Phalaris arundinacea-[Convolvulo-Filipend",0,20000,5,2,36,-3,178,88,3,1,1,"aanvulling zuurgraad",NA,NA,"verstoord"
"566",10,"RG Phalaris arundinacea-[Convolvulo-Filipend",0,30000,4,3,36,-2,99,31,3,1,1,"origineel",NA,NA,"verstoord"
"567",10,"RG Phalaris arundinacea-[Convolvulo-Filipend",0,30000,4,2,36,-2,99,31,3,1,1,"origineel",NA,NA,"verstoord"
"568",10,"RG Phalaris arundinacea-[Convolvulo-Filipend",0,30000,5,3,36,-2,99,31,3,1,1,"origineel",NA,NA,"verstoord"
"569",10,"RG Phalaris arundinacea-[Convolvulo-Filipend",0,30000,5,2,36,-2,99,31,3,1,1,"origineel",NA,NA,"verstoord"
"570",10,"RG Phalaris arundinacea-[Convolvulo-Filipend",0,20000,4,3,36,-3,178,88,3,2,1,"origineel",NA,NA,"verstoord, ecologische range is daardoor moeilijker te o"
"571",10,"RG Phalaris arundinacea-[Convolvulo-Filipend",0,20000,5,3,36,-3,178,88,3,2,1,"origineel",NA,NA,"verstoord"
"572",10,"RG Phalaris arundinacea-[Convolvulo-Filipend",0,20000,4,2,36,-3,178,88,3,2,1,"aanvulling zuurgraad",NA,NA,"verstoord"
"573",10,"RG Phalaris arundinacea-[Convolvulo-Filipend",0,20000,5,2,36,-3,178,88,3,2,1,"aanvulling zuurgraad",NA,NA,"verstoord"
"574",10,"RG Phalaris arundinacea-[Convolvulo-Filipend",0,30000,4,3,36,-2,99,31,3,2,1,"origineel",NA,NA,"verstoord"
"575",10,"RG Phalaris arundinacea-[Convolvulo-Filipend",0,30000,4,2,36,-2,99,31,3,2,1,"origineel",NA,NA,"verstoord"
"576",10,"RG Phalaris arundinacea-[Convolvulo-Filipend",0,30000,5,3,36,-2,99,31,3,2,1,"origineel",NA,NA,"verstoord"
"577",10,"RG Phalaris arundinacea-[Convolvulo-Filipend",0,30000,5,2,36,-2,99,31,3,2,1,"origineel",NA,NA,"verstoord"
"578",11,"RG Juncus effusus-[Molinietalia/Lolio-Potent",0,80000,4,1,11,-44,55,-12,1,2,1,"aanvulling zuurgraad","V en ZV afgestemd","GLG_max van V (-0.26) ligt lager dan die van Z (0.12), daardoor is minstens de bovengrens van Z genomen; GHG_max van Z doorgetrokke","verstoord"
"579",11,"RG Juncus effusus-[Molinietalia/Lolio-Potent",0,80000,4,2,11,-44,55,-12,1,2,1,"aanvulling zuurgraad","V en ZV afgestemd","GLG_max van V (-0.26) ligt lager dan die van Z (0.12), daardoor is minstens de bovengrens van Z genomen; GHG_max van Z doorgetrokke","verstoord"
"580",11,"RG Juncus effusus-[Molinietalia/Lolio-Potent",0,80000,3,1,11,-44,55,-12,1,2,1,"uitbreiding trofie",NA,"GLG_max van V (-0.26) ligt lager dan die van Z (0.12), daardoor is minstens de bovengrens van Z genomen; GHG_max van Z doorgetrokke","verstoord"
"581",11,"RG Juncus effusus-[Molinietalia/Lolio-Potent",0,80000,3,2,11,-44,55,-12,1,2,1,"uitbreiding trofie",NA,"GLG_max van V (-0.26) ligt lager dan die van Z (0.12), daardoor is minstens de bovengrens van Z genomen; GHG_max van Z doorgetrokke","verstoord"
"582",11,"RG Juncus effusus-[Molinietalia/Lolio-Potent",0,110000,4,1,13,-44,82,-12,1,2,1,"origineel",NA,NA,"verstoord"
"583",11,"RG Juncus effusus-[Molinietalia/Lolio-Potent",0,110000,3,1,13,-44,82,-12,1,2,1,"uitbreiding trofie",NA,NA,"verstoord"
"584",11,"RG Juncus effusus-[Molinietalia/Lolio-Potent",0,120000,4,1,13,-44,82,-12,1,2,1,"interpolatie Z2",NA,NA,"verstoord"
"585",11,"RG Juncus effusus-[Molinietalia/Lolio-Potent",0,120000,3,1,13,-44,82,-12,1,2,1,"uitbreiding trofie",NA,NA,"verstoord"
"586",11,"RG Juncus effusus-[Molinietalia/Lolio-Potent",0,130000,4,1,11,-44,55,-12,1,2,1,"origineel","V en ZV afgestemd","GLG_max van V (-0.26) ligt lager dan die van Z (0.12), daardoor is minstens de bovengrens van Z genomen; GHG_max van Z doorgetrokke","verstoord"
"587",11,"RG Juncus effusus-[Molinietalia/Lolio-Potent",0,130000,4,2,11,-44,55,-12,1,2,1,"uitbreiding zuurgraad",NA,"GLG_max van V (-0.26) ligt lager dan die van Z (0.12), daardoor is minstens de bovengrens van Z genomen; GHG_max van Z doorgetrokke","verstoord"
"588",11,"RG Juncus effusus-[Molinietalia/Lolio-Potent",0,130000,3,1,11,-44,55,-12,1,2,1,"uitbreiding trofie",NA,"GLG_max van V (-0.26) ligt lager dan die van Z (0.12), daardoor is minstens de bovengrens van Z genomen; GHG_max van Z doorgetrokke","verstoord"
"589",11,"RG Juncus effusus-[Molinietalia/Lolio-Potent",0,130000,3,2,11,-44,55,-12,1,2,1,"uitbreiding trofie",NA,"GLG_max van V (-0.26) ligt lager dan die van Z (0.12), daardoor is minstens de bovengrens van Z genomen; GHG_max van Z doorgetrokke","verstoord"
"590",11,"RG Juncus effusus-[Molinietalia/Lolio-Potent",0,80000,4,1,11,-44,55,-12,2,2,1,"aanvulling zuurgraad","V en ZV afgestemd","GLG_max van V (-0.26) ligt lager dan die van Z (0.12), daardoor is minstens de bovengrens van Z genomen; GHG_max van Z doorgetrokke","verstoord"
"591",11,"RG Juncus effusus-[Molinietalia/Lolio-Potent",0,80000,4,2,11,-44,55,-12,2,2,1,"aanvulling zuurgraad","V en ZV afgestemd","GLG_max van V (-0.26) ligt lager dan die van Z (0.12), daardoor is minstens de bovengrens van Z genomen; GHG_max van Z doorgetrokke","verstoord"
"592",11,"RG Juncus effusus-[Molinietalia/Lolio-Potent",0,80000,3,1,11,-44,55,-12,2,2,1,"uitbreiding trofie",NA,"GLG_max van V (-0.26) ligt lager dan die van Z (0.12), daardoor is minstens de bovengrens van Z genomen; GHG_max van Z doorgetrokke","verstoord"
"593",11,"RG Juncus effusus-[Molinietalia/Lolio-Potent",0,80000,3,2,11,-44,55,-12,2,2,1,"uitbreiding trofie",NA,"GLG_max van V (-0.26) ligt lager dan die van Z (0.12), daardoor is minstens de bovengrens van Z genomen; GHG_max van Z doorgetrokke","verstoord"
"594",11,"RG Juncus effusus-[Molinietalia/Lolio-Potent",0,110000,4,1,13,-44,82,-12,2,2,1,"origineel",NA,NA,"verstoord"
"595",11,"RG Juncus effusus-[Molinietalia/Lolio-Potent",0,110000,3,1,13,-44,82,-12,2,2,1,"uitbreiding trofie",NA,NA,"verstoord"
"596",11,"RG Juncus effusus-[Molinietalia/Lolio-Potent",0,120000,4,1,13,-44,82,-12,2,2,1,"interpolatie Z2",NA,NA,"verstoord"
"597",11,"RG Juncus effusus-[Molinietalia/Lolio-Potent",0,120000,3,1,13,-44,82,-12,2,2,1,"uitbreiding trofie",NA,NA,"verstoord"
"598",11,"RG Juncus effusus-[Molinietalia/Lolio-Potent",0,130000,4,1,11,-44,55,-12,2,2,1,"origineel","V en ZV afgestemd","GLG_max van V (-0.26) ligt lager dan die van Z (0.12), daardoor is minstens de bovengrens van Z genomen; GHG_max van Z doorgetrokke","verstoord"
"599",11,"RG Juncus effusus-[Molinietalia/Lolio-Potent",0,130000,4,2,11,-44,55,-12,2,2,1,"uitbreiding zuurgraad",NA,"GLG_max van V (-0.26) ligt lager dan die van Z (0.12), daardoor is minstens de bovengrens van Z genomen; GHG_max van Z doorgetrokke","verstoord"
"600",11,"RG Juncus effusus-[Molinietalia/Lolio-Potent",0,130000,3,1,11,-44,55,-12,2,2,1,"uitbreiding trofie",NA,"GLG_max van V (-0.26) ligt lager dan die van Z (0.12), daardoor is minstens de bovengrens van Z genomen; GHG_max van Z doorgetrokke","verstoord"
"601",11,"RG Juncus effusus-[Molinietalia/Lolio-Potent",0,130000,3,2,11,-44,55,-12,2,2,1,"uitbreiding trofie",NA,"GLG_max van V (-0.26) ligt lager dan die van Z (0.12), daardoor is minstens de bovengrens van Z genomen; GHG_max van Z doorgetrokke","verstoord"
"602",12,"Magnocaricion met Phragmites",0,20000,4,3,14,-37,55,-3,1,1,1,"origineel","afstemming",NA,NA
"603",12,"Magnocaricion met Phragmites",0,20000,2,3,14,-37,55,-3,1,1,1,"origineel","afstemming",NA,NA
"604",12,"Magnocaricion met Phragmites",0,20000,3,3,14,-37,55,-3,1,1,1,"origineel","afstemming",NA,NA
"605",12,"Magnocaricion met Phragmites",0,20000,4,2,14,-37,55,-3,1,1,1,"aanvulling zuurgraad","afstemming",NA,NA
"606",12,"Magnocaricion met Phragmites",0,20000,2,2,14,-37,55,-3,1,1,1,"aanvulling zuurgraad","afstemming",NA,NA
